time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.259999999999997,1.47747918457,4.20141095831,26.647481833,0.0343445617975,6.01961209015,0.0,2.33824268424,2.07465254204,5.85242915035,0.00922499427686,-0.168018967458,0.0,435.34754590572084,436.3614519176175,435.86510295132,436.28437695622296
4.319999999999996,1.62295558841,4.3264069938,27.0001069085,0.0345694000102,6.00921556528,0.0,2.51176019686,2.09188434481,5.90093863395,-0.0104273704793,-0.186668606597,0.0,465.9720444305622,464.4837506221146,465.35504512538256,463.813796942958
4.379999999999995,1.77824826227,4.45233676995,27.3527931156,0.0342094145972,5.99792262043,0.0,2.66552783532,2.10571251558,5.85498416614,0.00164187384556,-0.191499390367,0.0,435.90685835601096,435.4676338689335,435.91601894502594,436.92374131881826
4.439999999999993,1.94393313016,4.57920238823,27.7060109653,0.0343367509923,5.98658603514,0.0,2.8581656745,2.12310683144,5.91794034567,0.00306624098526,-0.184273277663,0.0,471.1269637168364,471.6529501344379,472.3186890583421,472.4285066074311
4.499999999999992,2.12098880076,4.70706554442,28.0616410955,0.034794615642,5.97539680866,0.0,3.04450661832,2.1389919506,5.93563617721,0.0154773831042,-0.191321362419,0.0,459.8754417167729,459.28411670005227,459.3736694150912,460.3569028961425
4.559999999999991,2.30980030537,4.83592977929,28.4194536979,0.0357445828433,5.9641318251,0.0,3.25001692683,2.15652730678,5.99039062358,0.0165342558941,-0.181431879685,0.0,472.8999994579682,473.6293553708849,472.92864047106144,473.0099433664197
4.6199999999999894,2.5094931174,4.96568189958,28.7755088374,0.0363926870995,5.95302005038,0.0,3.40721252281,2.16859503857,5.87810531255,-0.00427028014877,-0.194035610276,0.0,420.88338002833115,419.7551628364297,420.6191379116366,418.81294131004665
4.679999999999988,2.71896643302,5.09618127288,29.125354414,0.0363590335015,5.94193794743,0.0,3.57603889962,2.18135504224,5.78325727468,0.00598241463598,-0.170625408579,0.0,426.47550111281873,428.43579041095467,424.53701520718386,425.41607857106004
4.739999999999987,2.93975779826,5.22754905928,29.4723695443,0.0362904911818,5.93215852532,0.0,3.78430244377,2.19754996819,5.78315444843,-0.0218467031942,-0.150960717204,0.0,457.8626724224623,459.40013213492216,459.5816350260855,457.3700560770508
4.799999999999986,3.17390686491,5.35994630743,29.821250667,0.0348632812617,5.9242489358,0.0,4.02106922988,2.21550099006,5.84510719758,-0.0279801167572,-0.108566779131,0.0,478.15599536349526,481.35965176612103,480.3450466957577,479.87956789524344
4.859999999999984,3.421772724,5.4933311884,30.1721659579,0.0344745995032,5.91715931576,0.0,4.24140270622,2.23054562062,5.85135591973,0.0185125644302,-0.15631167813,0.0,466.088775046058,462.32772923814764,462.901015602998,466.54616564784544
4.919999999999983,3.68259625574,5.62758358974,30.522431068,0.0371671691585,5.90783040254,0.0,4.45323186481,2.24468735005,5.82346796469,0.0729236178546,-0.153873924951,0.0,455.9650774762533,456.13765181208953,451.8215321510725,456.1891424431954
4.979999999999982,3.95604532648,5.76271520621,30.8704150073,0.0413469540414,5.89895955559,0.0,4.66221489215,2.26002754391,5.77540423604,0.0621847218012,-0.137926826577,0.0,449.33673632083776,450.6076270175217,450.1570978837979,449.2906218073645
5.0399999999999805,4.24355451465,5.8989781724,31.2189213497,0.0455702323084,5.89136083536,0.0,4.92162311279,2.28240668165,5.84013119727,0.083131035761,-0.110410948832,0.0,485.09854083990473,487.14724967029906,488.4249710036656,489.98820966888695
